metdiv,inc_1,inc_2,inc_3,inc_4,Year
14380,13625.000000000002,35425,73575,245250.00000000003,2011
14420,24525,46325,73575,245250.00000000003,2011
14454,35425,73575,122625.00000000001,245250.00000000003,2011
14500,35425,73575,122625.00000000001,245250.00000000003,2011
14540,24525,46325,73575,245250.00000000003,2011
14580,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
14620,24525,46325,73575,245250.00000000003,2011
14660,24525,51775.00000000001,95375,245250.00000000003,2011
14700,24525,40875,73575,245250.00000000003,2011
14720,35425,59950.00000000001,95375,245250.00000000003,2011
14740,35425,73575,122625.00000000001,245250.00000000003,2011
14780,24525,46325,95375,245250.00000000003,2011
14820,24525,46325,73575,245250.00000000003,2011
14860,40875,95375,190750,245250.00000000003,2011
15020,19075,40875,73575,245250.00000000003,2011
15060,19075,40875,73575,245250.00000000003,2011
15100,24525,51775.00000000001,73575,245250.00000000003,2011
15140,19075,35425,59950.00000000001,245250.00000000003,2011
15180,19075,35425,73575,245250.00000000003,2011
15220,24525,40875,73575,245250.00000000003,2011
15260,24525,46325,95375,245250.00000000003,2011
15340,24525,46325,73575,245250.00000000003,2011
15380,24525,59950.00000000001,95375,245250.00000000003,2011
15420,24525,46325,73575,245250.00000000003,2011
15460,24525,46325,73575,245250.00000000003,2011
15500,24525,46325,73575,245250.00000000003,2011
15540,35425,73575,122625.00000000001,245250.00000000003,2011
15580,19075,40875,73575,245250.00000000003,2011
15620,24525,46325,73575,245250.00000000003,2011
15660,24525,46325,73575,245250.00000000003,2011
15680,51775.00000000001,95375,149875,245250.00000000003,2011
15700,24525,51775.00000000001,95375,245250.00000000003,2011
15740,24525,40875,73575,245250.00000000003,2011
15764,40875,95375,149875,245250.00000000003,2011
15780,19075,35425,59950.00000000001,245250.00000000003,2011
15804,40875,73575,122625.00000000001,245250.00000000003,2011
15820,19075,40875,73575,245250.00000000003,2011
15860,24525,40875,73575,245250.00000000003,2011
15900,24525,46325,73575,245250.00000000003,2011
15940,24525,51775.00000000001,95375,245250.00000000003,2011
15980,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
16020,24525,46325,73575,245250.00000000003,2011
16060,19075,40875,73575,245250.00000000003,2011
16100,24525,51775.00000000001,95375,245250.00000000003,2011
16140,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
16180,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
16220,35425,59950.00000000001,95375,245250.00000000003,2011
16260,19075,46325,73575,245250.00000000003,2011
16300,35425,59950.00000000001,95375,245250.00000000003,2011
16340,19075,40875,73575,245250.00000000003,2011
16380,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
16420,19075,40875,73575,245250.00000000003,2011
16460,19075,46325,73575,245250.00000000003,2011
16500,24525,46325,73575,245250.00000000003,2011
16540,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
16580,24525,51775.00000000001,95375,245250.00000000003,2011
16620,24525,51775.00000000001,95375,245250.00000000003,2011
16660,19075,40875,73575,245250.00000000003,2011
16700,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
16740,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
16820,29975.000000000004,59950.00000000001,122625.00000000001,245250.00000000003,2011
16860,24525,46325,95375,245250.00000000003,2011
16940,35425,59950.00000000001,95375,245250.00000000003,2011
16974,29975.000000000004,73575,122625.00000000001,245250.00000000003,2011
17020,24525,46325,95375,245250.00000000003,2011
17060,24525,46325,73575,245250.00000000003,2011
17140,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
17200,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
17220,24525,46325,73575,245250.00000000003,2011
17260,13625.000000000002,29975.000000000004,51775.00000000001,245250.00000000003,2011
17300,24525,51775.00000000001,95375,245250.00000000003,2011
17340,19075,40875,73575,245250.00000000003,2011
17380,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
17420,19075,46325,73575,245250.00000000003,2011
17460,24525,51775.00000000001,95375,245250.00000000003,2011
17500,19075,35425,73575,245250.00000000003,2011
17540,24525,51775.00000000001,95375,245250.00000000003,2011
17580,19075,40875,95375,245250.00000000003,2011
17620,5450,19075,35425,245250.00000000003,2011
17640,5450,13625.000000000002,29975.000000000004,245250.00000000003,2011
17660,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
17700,19075,40875,73575,245250.00000000003,2011
17740,24525,46325,73575,245250.00000000003,2011
17780,19075,40875,95375,245250.00000000003,2011
17820,35425,59950.00000000001,95375,245250.00000000003,2011
17860,24525,51775.00000000001,95375,245250.00000000003,2011
17900,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
17980,24525,46325,95375,245250.00000000003,2011
18020,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
18060,19075,40875,73575,245250.00000000003,2011
18100,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
18140,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
18180,35425,73575,122625.00000000001,245250.00000000003,2011
18220,19075,40875,73575,245250.00000000003,2011
18260,19075,35425,73575,245250.00000000003,2011
18300,19075,40875,73575,245250.00000000003,2011
18380,13625.000000000002,35425,59950.00000000001,245250.00000000003,2011
18420,19075,35425,59950.00000000001,245250.00000000003,2011
18460,24525,40875,73575,245250.00000000003,2011
18500,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
18580,24525,51775.00000000001,95375,245250.00000000003,2011
18620,24525,46325,73575,245250.00000000003,2011
18660,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
18700,24525,51775.00000000001,95375,245250.00000000003,2011
18740,24525,46325,73575,245250.00000000003,2011
18780,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
18820,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
18860,19075,40875,73575,245250.00000000003,2011
18880,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
18900,19075,40875,73575,245250.00000000003,2011
18980,19075,40875,73575,245250.00000000003,2011
19000,19075,40875,73575,245250.00000000003,2011
19060,19075,40875,73575,245250.00000000003,2011
19124,35425,59950.00000000001,122625.00000000001,245250.00000000003,2011
19140,24525,40875,73575,245250.00000000003,2011
19180,24525,46325,73575,245250.00000000003,2011
19220,19075,40875,73575,245250.00000000003,2011
19260,19075,40875,73575,245250.00000000003,2011
19300,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
19340,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
19380,24525,51775.00000000001,95375,245250.00000000003,2011
19420,19075,40875,73575,245250.00000000003,2011
19460,24525,46325,95375,245250.00000000003,2011
19500,24525,51775.00000000001,95375,245250.00000000003,2011
19540,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
19580,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
19620,19075,40875,73575,245250.00000000003,2011
19660,24525,46325,73575,245250.00000000003,2011
19700,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
19740,35425,73575,122625.00000000001,245250.00000000003,2011
19760,24525,51775.00000000001,95375,245250.00000000003,2011
19780,35425,73575,95375,245250.00000000003,2011
19804,19075,46325,95375,245250.00000000003,2011
19860,35425,73575,122625.00000000001,245250.00000000003,2011
19940,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
19980,29975.000000000004,59950.00000000001,73575,245250.00000000003,2011
20020,19075,40875,73575,245250.00000000003,2011
20060,19075,35425,73575,245250.00000000003,2011
20100,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
20140,19075,40875,73575,245250.00000000003,2011
20180,24525,46325,73575,245250.00000000003,2011
20220,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
20260,24525,51775.00000000001,95375,245250.00000000003,2011
20300,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
20340,24525,46325,73575,245250.00000000003,2011
20380,24525,46325,95375,245250.00000000003,2011
20420,35425,59950.00000000001,95375,245250.00000000003,2011
20460,19075,40875,73575,245250.00000000003,2011
20500,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
20524,40875,95375,149875,245250.00000000003,2011
20540,24525,40875,73575,245250.00000000003,2011
20580,13625.000000000002,35425,59950.00000000001,245250.00000000003,2011
20660,35425,59950.00000000001,122625.00000000001,245250.00000000003,2011
20700,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
20740,24525,51775.00000000001,95375,245250.00000000003,2011
20780,46325,73575,122625.00000000001,245250.00000000003,2011
20820,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
20900,19075,46325,73575,245250.00000000003,2011
20940,19075,46325,95375,245250.00000000003,2011
20980,19075,40875,73575,245250.00000000003,2011
20994,35425,73575,122625.00000000001,245250.00000000003,2011
21020,24525,51775.00000000001,95375,245250.00000000003,2011
21060,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
21120,24525,51775.00000000001,95375,245250.00000000003,2011
21140,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
21180,19075,40875,73575,245250.00000000003,2011
21220,40875,73575,122625.00000000001,245250.00000000003,2011
21260,19075,46325,95375,245250.00000000003,2011
21300,24525,51775.00000000001,95375,245250.00000000003,2011
21340,24525,46325,73575,245250.00000000003,2011
21380,19075,40875,73575,245250.00000000003,2011
21420,24525,46325,73575,245250.00000000003,2011
21460,24525,46325,95375,245250.00000000003,2011
21500,24525,51775.00000000001,95375,245250.00000000003,2011
21540,24525,46325,73575,245250.00000000003,2011
21580,19075,40875,73575,245250.00000000003,2011
21640,13625.000000000002,35425,59950.00000000001,245250.00000000003,2011
21660,24525,46325,95375,245250.00000000003,2011
21700,24525,46325,73575,245250.00000000003,2011
21740,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
21780,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
21820,40875,73575,122625.00000000001,245250.00000000003,2011
21840,24525,51775.00000000001,73575,245250.00000000003,2011
21860,24525,51775.00000000001,95375,245250.00000000003,2011
21900,24525,46325,95375,245250.00000000003,2011
21980,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
22020,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
22060,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
22100,19075,40875,73575,245250.00000000003,2011
22140,24525,51775.00000000001,95375,245250.00000000003,2011
22180,24525,51775.00000000001,95375,245250.00000000003,2011
22220,24525,51775.00000000001,95375,245250.00000000003,2011
22260,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
22280,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
22300,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
22340,13625.000000000002,29975.000000000004,51775.00000000001,245250.00000000003,2011
22380,24525,51775.00000000001,95375,245250.00000000003,2011
22420,24525,46325,73575,245250.00000000003,2011
22500,19075,46325,73575,245250.00000000003,2011
22520,24525,46325,73575,245250.00000000003,2011
22540,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
22580,19075,40875,73575,245250.00000000003,2011
22620,13625.000000000002,35425,59950.00000000001,245250.00000000003,2011
22660,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
22700,24525,46325,73575,245250.00000000003,2011
22744,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
22780,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
22800,24525,46325,73575,245250.00000000003,2011
22820,24525,46325,73575,245250.00000000003,2011
22840,19075,40875,73575,245250.00000000003,2011
22860,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
22900,19075,40875,73575,245250.00000000003,2011
23060,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
23104,35425,59950.00000000001,95375,245250.00000000003,2011
23140,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
23180,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
23240,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
23300,24525,46325,73575,245250.00000000003,2011
23340,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
23380,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
23420,24525,51775.00000000001,95375,245250.00000000003,2011
23460,19075,40875,73575,245250.00000000003,2011
23500,19075,35425,73575,245250.00000000003,2011
23540,19075,46325,95375,245250.00000000003,2011
23580,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
23620,24525,51775.00000000001,95375,245250.00000000003,2011
23660,24525,46325,73575,245250.00000000003,2011
23700,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
23780,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
23820,35425,59950.00000000001,95375,245250.00000000003,2011
23844,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
23860,19075,40875,73575,245250.00000000003,2011
23900,35425,59950.00000000001,95375,245250.00000000003,2011
23940,51775.00000000001,73575,122625.00000000001,245250.00000000003,2011
23980,19075,40875,73575,245250.00000000003,2011
24020,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
24060,35425,59950.00000000001,95375,245250.00000000003,2011
24100,24525,46325,95375,245250.00000000003,2011
24140,24525,46325,73575,245250.00000000003,2011
24220,24525,51775.00000000001,95375,245250.00000000003,2011
24260,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
24300,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
24330,24525,51775.00000000001,73575,245250.00000000003,2011
24340,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
24380,19075,40875,73575,245250.00000000003,2011
24420,19075,40875,73575,245250.00000000003,2011
24460,24525,46325,73575,245250.00000000003,2011
24500,24525,46325,73575,245250.00000000003,2011
24540,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
24580,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
24620,19075,40875,59950.00000000001,245250.00000000003,2011
24640,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
24660,24525,46325,95375,245250.00000000003,2011
24700,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
24740,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
24780,19075,46325,73575,245250.00000000003,2011
24820,24525,46325,73575,245250.00000000003,2011
24860,24525,51775.00000000001,95375,245250.00000000003,2011
24900,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
24940,19075,40875,73575,245250.00000000003,2011
24980,13625.000000000002,35425,73575,245250.00000000003,2011
25020,5450,19075,35425,245250.00000000003,2011
25060,24525,51775.00000000001,95375,245250.00000000003,2011
25100,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
25180,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
25200,35425,59950.00000000001,95375,245250.00000000003,2011
25220,19075,46325,95375,245250.00000000003,2011
25260,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
25300,24525,46325,73575,245250.00000000003,2011
25420,35425,59950.00000000001,95375,245250.00000000003,2011
25460,19075,40875,73575,245250.00000000003,2011
25500,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
25540,35425,73575,122625.00000000001,245250.00000000003,2011
25580,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
25620,19075,46325,73575,245250.00000000003,2011
25700,24525,46325,73575,245250.00000000003,2011
25720,40875,59950.00000000001,95375,245250.00000000003,2011
25740,35425,59950.00000000001,95375,245250.00000000003,2011
25760,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
25780,19075,35425,73575,245250.00000000003,2011
25820,24525,40875,73575,245250.00000000003,2011
25840,24525,51775.00000000001,95375,245250.00000000003,2011
25860,24525,46325,73575,245250.00000000003,2011
25880,24525,46325,73575,245250.00000000003,2011
25900,24525,59950.00000000001,95375,245250.00000000003,2011
25940,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
25980,24525,46325,73575,245250.00000000003,2011
26020,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
26090,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
26140,24525,40875,73575,245250.00000000003,2011
26220,35425,59950.00000000001,95375,245250.00000000003,2011
26260,19075,35425,59950.00000000001,245250.00000000003,2011
26300,19075,40875,73575,245250.00000000003,2011
26340,19075,40875,73575,245250.00000000003,2011
26380,24525,59950.00000000001,95375,245250.00000000003,2011
26420,29975.000000000004,59950.00000000001,122625.00000000001,245250.00000000003,2011
26460,29975.000000000004,59950.00000000001,122625.00000000001,245250.00000000003,2011
26500,24525,46325,73575,245250.00000000003,2011
26540,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
26580,19075,46325,73575,245250.00000000003,2011
26620,29975.000000000004,59950.00000000001,122625.00000000001,245250.00000000003,2011
26660,19075,40875,73575,245250.00000000003,2011
26700,24525,46325,73575,245250.00000000003,2011
26740,24525,46325,73575,245250.00000000003,2011
26780,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
26820,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
26860,24525,46325,73575,245250.00000000003,2011
26900,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
26940,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
26960,24525,51775.00000000001,73575,245250.00000000003,2011
26980,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
27020,24525,46325,73575,245250.00000000003,2011
27060,24525,59950.00000000001,95375,245250.00000000003,2011
27100,24525,51775.00000000001,95375,245250.00000000003,2011
27140,24525,46325,95375,245250.00000000003,2011
27160,19075,40875,73575,245250.00000000003,2011
27180,19075,46325,73575,245250.00000000003,2011
27220,35425,59950.00000000001,95375,245250.00000000003,2011
27260,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
27300,24525,51775.00000000001,95375,245250.00000000003,2011
27340,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
27380,19075,40875,73575,245250.00000000003,2011
27420,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
27460,24525,46325,73575,245250.00000000003,2011
27500,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
27540,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
27580,5450,19075,35425,245250.00000000003,2011
27600,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
27620,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
27660,19075,46325,73575,245250.00000000003,2011
27700,19075,40875,73575,245250.00000000003,2011
27740,19075,40875,73575,245250.00000000003,2011
27780,24525,46325,73575,245250.00000000003,2011
27860,19075,40875,73575,245250.00000000003,2011
27900,24525,46325,73575,245250.00000000003,2011
27920,35425,51775.00000000001,73575,245250.00000000003,2011
27940,51775.00000000001,95375,122625.00000000001,245250.00000000003,2011
27980,35425,73575,122625.00000000001,245250.00000000003,2011
28020,24525,51775.00000000001,95375,245250.00000000003,2011
28060,24525,51775.00000000001,73575,245250.00000000003,2011
28100,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
28140,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
28180,35425,73575,95375,245250.00000000003,2011
28260,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
28300,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
28340,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
28380,19075,35425,59950.00000000001,245250.00000000003,2011
28420,35425,59950.00000000001,95375,245250.00000000003,2011
28500,24525,46325,95375,245250.00000000003,2011
28540,35425,59950.00000000001,122625.00000000001,245250.00000000003,2011
28580,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
28620,35425,59950.00000000001,95375,245250.00000000003,2011
28660,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
28700,24525,40875,73575,245250.00000000003,2011
28740,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
28780,19075,46325,73575,245250.00000000003,2011
28820,19075,40875,73575,245250.00000000003,2011
28860,19075,35425,73575,245250.00000000003,2011
28900,19075,40875,73575,245250.00000000003,2011
28940,24525,46325,95375,245250.00000000003,2011
29020,24525,46325,95375,245250.00000000003,2011
29060,35425,59950.00000000001,95375,245250.00000000003,2011
29100,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
29180,24525,51775.00000000001,95375,245250.00000000003,2011
29200,24525,46325,95375,245250.00000000003,2011
29260,19075,46325,73575,245250.00000000003,2011
29300,19075,46325,73575,245250.00000000003,2011
29340,24525,46325,95375,245250.00000000003,2011
29380,24525,40875,73575,245250.00000000003,2011
29404,40875,73575,122625.00000000001,245250.00000000003,2011
29420,24525,40875,73575,245250.00000000003,2011
29460,24525,46325,73575,245250.00000000003,2011
29500,19075,40875,73575,245250.00000000003,2011
29540,35425,59950.00000000001,95375,245250.00000000003,2011
29620,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
29660,19075,46325,95375,245250.00000000003,2011
29700,19075,40875,73575,245250.00000000003,2011
29740,19075,40875,73575,245250.00000000003,2011
29780,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
29820,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
29860,19075,40875,73575,245250.00000000003,2011
29900,13625.000000000002,29975.000000000004,59950.00000000001,245250.00000000003,2011
29940,24525,51775.00000000001,95375,245250.00000000003,2011
29980,19075,40875,73575,245250.00000000003,2011
30020,24525,51775.00000000001,95375,245250.00000000003,2011
30060,19075,40875,59950.00000000001,245250.00000000003,2011
30140,35425,59950.00000000001,95375,245250.00000000003,2011
30220,24525,59950.00000000001,95375,245250.00000000003,2011
30260,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
30280,24525,46325,73575,245250.00000000003,2011
30300,24525,46325,73575,245250.00000000003,2011
30340,24525,46325,95375,245250.00000000003,2011
30380,24525,46325,73575,245250.00000000003,2011
30420,29975.000000000004,46325,73575,245250.00000000003,2011
30460,24525,51775.00000000001,95375,245250.00000000003,2011
30580,29975.000000000004,51775.00000000001,73575,245250.00000000003,2011
30620,24525,46325,73575,245250.00000000003,2011
30660,24525,51775.00000000001,95375,245250.00000000003,2011
30700,29975.000000000004,59950.00000000001,95375,245250.00000000003,2011
30780,29975.000000000004,51775.00000000001,95375,245250.00000000003,2011
