metdiv,inc_1,inc_2,inc_3,inc_4,Year
42100,44200,75400,140400,364000,1990
42140,33800,59800,101400,364000,1990
42200,39000,75400,119600,364000,1990
42220,44200,75400,119600,364000,1990
42300,23400,44200,70200,364000,1990
42340,28600,54600,91000,364000,1990
42380,23400,49400,80600,364000,1990
42420,23400,44200,70200,364000,1990
42460,23400,44200,75400,364000,1990
42540,23400,49400,85800,364000,1990
42620,15600,39000,70200,364000,1990
42644,44200,75400,119600,364000,1990
42680,33800,59800,96200,364000,1990
42700,23400,44200,65000,364000,1990
42740,23400,44200,75400,364000,1990
42780,28600,54600,80600,364000,1990
42820,15600,33800,65000,364000,1990
42860,28600,54600,85800,364000,1990
42900,33800,59800,91000,364000,1990
42940,28600,49400,75400,364000,1990
42980,28600,54600,80600,364000,1990
43020,23400,49400,75400,364000,1990
43060,23400,44200,75400,364000,1990
43100,39000,65000,96200,364000,1990
43140,28600,54600,85800,364000,1990
43180,23400,49400,80600,364000,1990
43220,28600,54600,85800,364000,1990
43260,28600,49400,80600,364000,1990
43300,23400,54600,85800,364000,1990
43320,15600,39000,75400,364000,1990
43340,23400,44200,80600,364000,1990
43380,39000,65000,96200,364000,1990
43420,23400,44200,80600,364000,1990
43460,15600,44200,75400,364000,1990
43500,23400,44200,70200,364000,1990
43524,65000,109200,182000,364000,1990
43580,28600,54600,80600,364000,1990
43620,33800,54600,85800,364000,1990
43660,23400,49400,80600,364000,1990
43700,15600,39000,65000,364000,1990
43740,23400,44200,70200,364000,1990
43760,33800,54600,91000,364000,1990
43780,33800,59800,91000,364000,1990
43900,28600,54600,85800,364000,1990
43940,23400,49400,80600,364000,1990
43980,28600,49400,80600,364000,1990
44020,28600,49400,80600,364000,1990
44060,28600,54600,85800,364000,1990
44100,33800,65000,96200,364000,1990
44140,33800,65000,109200,364000,1990
44180,23400,49400,80600,364000,1990
44220,28600,59800,91000,364000,1990
44260,15600,39000,80600,364000,1990
44300,28600,54600,91000,364000,1990
44340,15600,44200,75400,364000,1990
44420,33800,59800,91000,364000,1990
44460,33800,65000,96200,364000,1990
44500,15600,39000,80600,364000,1990
44540,23400,44200,75400,364000,1990
44580,33800,54600,85800,364000,1990
44620,33800,59800,91000,364000,1990
44660,15600,39000,75400,364000,1990
44700,33800,65000,101400,364000,1990
44740,28600,54600,75400,364000,1990
44780,28600,54600,85800,364000,1990
44860,15600,44200,75400,364000,1990
44900,23400,44200,70200,364000,1990
44920,44200,75400,119600,364000,1990
44940,23400,44200,75400,364000,1990
44980,23400,44200,75400,364000,1990
45000,28600,54600,85800,364000,1990
45020,15600,44200,70200,364000,1990
45060,33800,65000,101400,364000,1990
45104,33800,65000,96200,364000,1990
45140,15600,33800,65000,364000,1990
45180,23400,44200,75400,364000,1990
45220,23400,54600,91000,364000,1990
45300,28600,54600,85800,364000,1990
45340,15600,33800,65000,364000,1990
45380,23400,49400,80600,364000,1990
45460,23400,49400,80600,364000,1990
45500,23400,49400,85800,364000,1990
45520,28600,49400,85800,364000,1990
45540,23400,39000,65000,364000,1990
45580,23400,49400,75400,364000,1990
45620,15600,44200,75400,364000,1990
45660,28600,54600,85800,364000,1990
45700,23400,44200,80600,364000,1990
45740,15600,44200,75400,364000,1990
45780,28600,59800,96200,364000,1990
45820,33800,59800,96200,364000,1990
45860,54600,91000,140400,364000,1990
45900,33800,54600,85800,364000,1990
45940,44200,85800,140400,364000,1990
45980,15600,33800,70200,364000,1990
46020,39000,65000,109200,364000,1990
46060,28600,54600,85800,364000,1990
46100,23400,49400,80600,364000,1990
46140,28600,54600,91000,364000,1990
46180,23400,44200,75400,364000,1990
46220,15600,44200,80600,364000,1990
46300,28600,49400,75400,364000,1990
46340,28600,54600,91000,364000,1990
46380,28600,54600,91000,364000,1990
46460,15600,44200,75400,364000,1990
46500,33800,65000,96200,364000,1990
46520,49400,85800,140400,364000,1990
46540,28600,54600,85800,364000,1990
46620,15600,39000,65000,364000,1990
46660,23400,44200,75400,364000,1990
46700,44200,80600,119600,364000,1990
46740,15600,44200,75400,364000,1990
46780,33800,59800,85800,364000,1990
46820,15600,39000,70200,364000,1990
46860,23400,49400,80600,364000,1990
46900,15600,44200,75400,364000,1990
46980,15600,44200,85800,364000,1990
47020,23400,54600,91000,364000,1990
47080,15600,39000,75400,364000,1990
47180,23400,44200,75400,364000,1990
47220,28600,59800,101400,364000,1990
47240,33800,65000,101400,364000,1990
47260,33800,65000,101400,364000,1990
47300,28600,49400,85800,364000,1990
47340,28600,54600,85800,364000,1990
47380,23400,44200,80600,364000,1990
47420,23400,49400,75400,364000,1990
47460,23400,49400,80600,364000,1990
47540,39000,59800,96200,364000,1990
47580,33800,59800,96200,364000,1990
47620,28600,54600,85800,364000,1990
47660,28600,49400,75400,364000,1990
47664,49400,85800,140400,364000,1990
47700,39000,65000,96200,364000,1990
47780,23400,44200,75400,364000,1990
47820,15600,44200,75400,364000,1990
47894,54600,91000,140400,364000,1990
47920,23400,44200,75400,364000,1990
47940,28600,54600,91000,364000,1990
47980,23400,44200,75400,364000,1990
48020,39000,65000,91000,364000,1990
48060,28600,54600,85800,364000,1990
48100,23400,44200,75400,364000,1990
48140,33800,65000,96200,364000,1990
48180,15600,44200,75400,364000,1990
48220,23400,44200,80600,364000,1990
48260,23400,49400,85800,364000,1990
48300,28600,54600,85800,364000,1990
48424,39000,70200,109200,364000,1990
48460,15600,33800,59800,364000,1990
48500,15600,39000,65000,364000,1990
48540,23400,44200,75400,364000,1990
48580,33800,65000,96200,364000,1990
48620,33800,59800,96200,364000,1990
48660,23400,49400,80600,364000,1990
48700,28600,54600,80600,364000,1990
48780,28600,49400,80600,364000,1990
48820,23400,54600,80600,364000,1990
48864,44200,80600,119600,364000,1990
48900,28600,54600,91000,364000,1990
48940,28600,54600,85800,364000,1990
48980,23400,49400,80600,364000,1990
49020,33800,59800,91000,364000,1990
49080,39000,70200,96200,364000,1990
49100,28600,54600,85800,364000,1990
49180,33800,59800,96200,364000,1990
49220,33800,59800,91000,364000,1990
49260,28600,49400,80600,364000,1990
49300,33800,59800,91000,364000,1990
49340,39000,75400,109200,364000,1990
49380,23400,49400,75400,364000,1990
49420,23400,49400,80600,364000,1990
49460,23400,44200,75400,364000,1990
49620,39000,70200,101400,364000,1990
49660,28600,54600,85800,364000,1990
49700,28600,49400,85800,364000,1990
49740,28600,49400,80600,364000,1990
49780,23400,49400,80600,364000,1990
49820,15600,28600,59800,364000,1990
10260,NA,NA,NA,NA,1990
10380,NA,NA,NA,NA,1990
11640,NA,NA,NA,NA,1990
17620,NA,NA,NA,NA,1990
17640,NA,NA,NA,NA,1990
25020,NA,NA,NA,NA,1990
27580,NA,NA,NA,NA,1990
32420,NA,NA,NA,NA,1990
38660,NA,NA,NA,NA,1990
41900,NA,NA,NA,NA,1990
41980,NA,NA,NA,NA,1990
42180,NA,NA,NA,NA,1990
