metdiv,inc_1,inc_2,inc_3,inc_4,Year
12900,18900,40500,72900,243000.00000000003,2013
12940,24300,59400.00000000001,94500,243000.00000000003,2013
12980,24300,45900,72900,243000.00000000003,2013
13020,24300,51300,94500,243000.00000000003,2013
13060,18900,45900,94500,243000.00000000003,2013
13100,29700.000000000004,51300,94500,243000.00000000003,2013
13140,24300,51300,94500,243000.00000000003,2013
13180,35100,59400.00000000001,94500,243000.00000000003,2013
13220,18900,40500,72900,243000.00000000003,2013
13260,24300,51300,72900,243000.00000000003,2013
13300,24300,45900,72900,243000.00000000003,2013
13340,29700.000000000004,51300,94500,243000.00000000003,2013
13380,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
13420,24300,45900,72900,243000.00000000003,2013
13460,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
13500,13500,35100,59400.00000000001,243000.00000000003,2013
13540,29700.000000000004,51300,94500,243000.00000000003,2013
13620,24300,45900,72900,243000.00000000003,2013
13660,24300,45900,72900,243000.00000000003,2013
13700,29700.000000000004,51300,94500,243000.00000000003,2013
13720,18900,40500,72900,243000.00000000003,2013
13740,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
13780,24300,51300,94500,243000.00000000003,2013
13820,24300,51300,94500,243000.00000000003,2013
13900,35100,72900,121500.00000000001,243000.00000000003,2013
13940,29700.000000000004,51300,94500,243000.00000000003,2013
13980,24300,51300,94500,243000.00000000003,2013
14010,29700.000000000004,72900,121500.00000000001,243000.00000000003,2013
14020,18900,45900,94500,243000.00000000003,2013
14100,24300,51300,94500,243000.00000000003,2013
14140,18900,40500,72900,243000.00000000003,2013
14180,18900,35100,72900,243000.00000000003,2013
14220,13500,35100,72900,243000.00000000003,2013
14260,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
14300,24300,45900,94500,243000.00000000003,2013
14340,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
14380,13500,40500,72900,243000.00000000003,2013
14420,24300,51300,94500,243000.00000000003,2013
14454,35100,72900,148500,243000.00000000003,2013
14500,35100,72900,148500,243000.00000000003,2013
14540,24300,45900,94500,243000.00000000003,2013
14580,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
14620,24300,45900,72900,243000.00000000003,2013
14660,29700.000000000004,51300,94500,243000.00000000003,2013
14700,24300,40500,72900,243000.00000000003,2013
14720,40500,72900,121500.00000000001,243000.00000000003,2013
14740,35100,72900,121500.00000000001,243000.00000000003,2013
14780,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
14820,24300,45900,72900,243000.00000000003,2013
14860,40500,94500,189000,243000.00000000003,2013
15020,18900,40500,72900,243000.00000000003,2013
15060,18900,45900,72900,243000.00000000003,2013
