metdiv,inc_1,inc_2,inc_3,inc_4,Year
18900,26775,49725,72675,344250,2000
18980,26775,49725,84150,344250,2000
19000,26775,49725,84150,344250,2000
19060,26775,49725,84150,344250,2000
19124,42075,72675,133875,344250,2000
19140,34425,57375,103275,344250,2000
19180,26775,49725,84150,344250,2000
19220,26775,49725,84150,344250,2000
19260,26775,49725,84150,344250,2000
19300,34425,65025,103275,344250,2000
19340,34425,65025,103275,344250,2000
19380,34425,65025,103275,344250,2000
19420,19125,42075,72675,344250,2000
19460,26775,57375,103275,344250,2000
19500,34425,57375,103275,344250,2000
19540,34425,65025,84150,344250,2000
19580,42075,65025,103275,344250,2000
19620,19125,42075,72675,344250,2000
19660,34425,57375,84150,344250,2000
19700,19125,26775,57375,344250,2000
19740,42075,84150,133875,344250,2000
19760,26775,49725,84150,344250,2000
19780,42075,72675,103275,344250,2000
19804,34425,65025,103275,344250,2000
19860,26775,49725,84150,344250,2000
19940,34425,65025,103275,344250,2000
19980,34425,57375,84150,344250,2000
20020,26775,49725,84150,344250,2000
20060,26775,49725,84150,344250,2000
20100,34425,65025,103275,344250,2000
20140,19125,49725,84150,344250,2000
20180,26775,49725,84150,344250,2000
20220,34425,57375,103275,344250,2000
20260,26775,57375,84150,344250,2000
20300,26775,49725,84150,344250,2000
20340,26775,49725,84150,344250,2000
20380,26775,49725,84150,344250,2000
20420,34425,57375,103275,344250,2000
20460,19125,42075,72675,344250,2000
20500,34425,65025,103275,344250,2000
20524,49725,84150,133875,344250,2000
20540,26775,49725,84150,344250,2000
20580,19125,34425,57375,344250,2000
20660,34425,65025,103275,344250,2000
20700,42075,72675,103275,344250,2000
20740,34425,57375,103275,344250,2000
20780,57375,103275,133875,344250,2000
20820,34425,57375,84150,344250,2000
20900,26775,49725,84150,344250,2000
20940,26775,49725,84150,344250,2000
20980,19125,42075,84150,344250,2000
20994,49725,84150,133875,344250,2000
21020,26775,49725,84150,344250,2000
21060,34425,57375,84150,344250,2000
21120,19125,42075,72675,344250,2000
21140,42075,65025,103275,344250,2000
21180,19125,42075,72675,344250,2000
21220,42075,72675,103275,344250,2000
21260,19125,49725,84150,344250,2000
21300,26775,57375,84150,344250,2000
21340,26775,49725,84150,344250,2000
21380,26775,49725,84150,344250,2000
21420,26775,49725,84150,344250,2000
21460,26775,49725,84150,344250,2000
21500,26775,57375,84150,344250,2000
21540,26775,57375,84150,344250,2000
21580,19125,42075,84150,344250,2000
21640,19125,34425,72675,344250,2000
21660,26775,57375,103275,344250,2000
21700,26775,49725,84150,344250,2000
21740,34425,65025,103275,344250,2000
21780,34425,57375,103275,344250,2000
21820,42075,72675,133875,344250,2000
21840,26775,49725,84150,344250,2000
21860,26775,49725,84150,344250,2000
21900,19125,42075,84150,344250,2000
21980,34425,65025,103275,344250,2000
22020,34425,57375,103275,344250,2000
22060,42075,72675,103275,344250,2000
22100,26775,49725,72675,344250,2000
22140,26775,49725,84150,344250,2000
22180,34425,57375,84150,344250,2000
22220,34425,57375,84150,344250,2000
22260,26775,57375,84150,344250,2000
22280,34425,65025,84150,344250,2000
22300,34425,65025,103275,344250,2000
22340,19125,42075,84150,344250,2000
22380,34425,57375,103275,344250,2000
22420,34425,65025,103275,344250,2000
22500,26775,49725,84150,344250,2000
22520,26775,49725,84150,344250,2000
22540,42075,72675,103275,344250,2000
22580,26775,49725,84150,344250,2000
22620,19125,42075,65025,344250,2000
22660,42075,72675,133875,344250,2000
22700,26775,49725,84150,344250,2000
22744,34425,65025,103275,344250,2000
22780,34425,49725,84150,344250,2000
22800,26775,57375,84150,344250,2000
22820,34425,49725,84150,344250,2000
22840,19125,42075,72675,344250,2000
22860,26775,49725,72675,344250,2000
22900,26775,49725,84150,344250,2000
23060,34425,65025,103275,344250,2000
23104,42075,72675,103275,344250,2000
23140,34425,65025,103275,344250,2000
23180,34425,65025,103275,344250,2000
23240,34425,57375,84150,344250,2000
23300,34425,57375,103275,344250,2000
23340,26775,57375,84150,344250,2000
23380,34425,65025,103275,344250,2000
23420,26775,49725,103275,344250,2000
23460,26775,49725,84150,344250,2000
23500,26775,49725,84150,344250,2000
23540,19125,49725,84150,344250,2000
23580,42075,65025,103275,344250,2000
23620,26775,57375,84150,344250,2000
23660,26775,57375,84150,344250,2000
23700,19125,34425,72675,344250,2000
23780,34425,57375,84150,344250,2000
23820,42075,84150,133875,344250,2000
23844,34425,65025,103275,344250,2000
23860,26775,49725,84150,344250,2000
23900,34425,65025,103275,344250,2000
23940,42075,72675,103275,344250,2000
23980,19125,42075,72675,344250,2000
24020,34425,57375,103275,344250,2000
24060,42075,72675,133875,344250,2000
24100,26775,49725,84150,344250,2000
24140,26775,49725,84150,344250,2000
24220,26775,57375,84150,344250,2000
24260,34425,57375,84150,344250,2000
24300,34425,57375,84150,344250,2000
24330,26775,57375,84150,344250,2000
24340,42075,72675,103275,344250,2000
24380,19125,42075,72675,344250,2000
24420,26775,49725,84150,344250,2000
24460,26775,49725,84150,344250,2000
24500,26775,49725,84150,344250,2000
24540,34425,65025,103275,344250,2000
24580,42075,72675,103275,344250,2000
24620,26775,42075,72675,344250,2000
24640,34425,65025,103275,344250,2000
24660,34425,65025,103275,344250,2000
24700,34425,57375,84150,344250,2000
24740,19125,42075,72675,344250,2000
24780,26775,49725,84150,344250,2000
24820,34425,57375,84150,344250,2000
24860,34425,57375,103275,344250,2000
24900,19125,34425,65025,344250,2000
24940,26775,49725,84150,344250,2000
24980,19125,42075,72675,344250,2000
25020,7650,19125,42075,344250,2000
25060,34425,57375,84150,344250,2000
25100,26775,49725,84150,344250,2000
25180,34425,57375,103275,344250,2000
25200,42075,65025,103275,344250,2000
25220,19125,42075,84150,344250,2000
25260,26775,57375,84150,344250,2000
25300,26775,49725,84150,344250,2000
25420,34425,65025,103275,344250,2000
25460,19125,42075,72675,344250,2000
25500,34425,57375,84150,344250,2000
25540,42075,84150,133875,344250,2000
25580,34425,57375,84150,344250,2000
25620,19125,49725,84150,344250,2000
25700,26775,49725,84150,344250,2000
25720,42075,72675,103275,344250,2000
25740,34425,57375,84150,344250,2000
25760,7650,34425,65025,344250,2000
25780,26775,49725,84150,344250,2000
25820,19125,42075,72675,344250,2000
25840,26775,57375,84150,344250,2000
25860,34425,57375,84150,344250,2000
25880,34425,65025,103275,344250,2000
25900,34425,57375,103275,344250,2000
25940,34425,65025,103275,344250,2000
25980,26775,49725,84150,344250,2000
26020,19125,42075,84150,344250,2000
26090,42075,72675,103275,344250,2000
26140,26775,49725,84150,344250,2000
26220,34425,57375,84150,344250,2000
26260,19125,42075,72675,344250,2000
26300,26775,49725,84150,344250,2000
26340,19125,42075,72675,344250,2000
26380,26775,57375,84150,344250,2000
26420,34425,65025,133875,344250,2000
26460,34425,65025,103275,344250,2000
26500,26775,49725,84150,344250,2000
26540,34425,65025,103275,344250,2000
26580,19125,49725,84150,344250,2000
26620,34425,65025,103275,344250,2000
26660,19125,49725,84150,344250,2000
26700,26775,49725,84150,344250,2000
26740,26775,57375,84150,344250,2000
26780,42075,72675,103275,344250,2000
26820,34425,65025,103275,344250,2000
26860,26775,42075,84150,344250,2000
26900,42075,72675,103275,344250,2000
26940,19125,34425,72675,344250,2000
26960,34425,65025,103275,344250,2000
26980,34425,57375,103275,344250,2000
27020,26775,49725,84150,344250,2000
27060,26775,57375,103275,344250,2000
27100,34425,65025,103275,344250,2000
27140,26775,57375,103275,344250,2000
27160,19125,42075,72675,344250,2000
27180,26775,57375,84150,344250,2000
27220,42075,72675,103275,344250,2000
27260,34425,65025,103275,344250,2000
27300,34425,57375,84150,344250,2000
27340,26775,49725,84150,344250,2000
27380,26775,42075,72675,344250,2000
27420,26775,49725,84150,344250,2000
27460,26775,49725,84150,344250,2000
27500,42075,72675,103275,344250,2000
27540,34425,65025,103275,344250,2000
27580,7650,7650,34425,344250,2000
27600,34425,65025,103275,344250,2000
27620,34425,65025,103275,344250,2000
27660,19125,42075,72675,344250,2000
27700,26775,49725,84150,344250,2000
27740,26775,49725,84150,344250,2000
27780,26775,49725,72675,344250,2000
27860,26775,49725,84150,344250,2000
27900,26775,49725,84150,344250,2000
27920,26775,49725,84150,344250,2000
27940,49725,103275,133875,344250,2000
27980,42075,72675,133875,344250,2000
28020,34425,65025,103275,344250,2000
28060,26775,49725,84150,344250,2000
28100,34425,65025,103275,344250,2000
28140,42075,72675,103275,344250,2000
28180,34425,65025,103275,344250,2000
28260,34425,57375,84150,344250,2000
28300,34425,65025,103275,344250,2000
28340,34425,65025,103275,344250,2000
28380,19125,34425,65025,344250,2000
28420,34425,65025,103275,344250,2000
28500,26775,49725,84150,344250,2000
28540,42075,72675,103275,344250,2000
28580,34425,65025,103275,344250,2000
28620,34425,65025,103275,344250,2000
28660,34425,57375,84150,344250,2000
28700,26775,49725,84150,344250,2000
28740,34425,65025,103275,344250,2000
28780,19125,42075,84150,344250,2000
28820,26775,49725,84150,344250,2000
28860,19125,42075,72675,344250,2000
28900,26775,49725,84150,344250,2000
28940,26775,57375,103275,344250,2000
29020,34425,65025,103275,344250,2000
29060,42075,65025,103275,344250,2000
29100,34425,57375,103275,344250,2000
29180,26775,49725,84150,344250,2000
29200,34425,57375,103275,344250,2000
29260,26775,49725,84150,344250,2000
29300,26775,57375,84150,344250,2000
29340,26775,57375,103275,344250,2000
29380,26775,49725,84150,344250,2000
29404,49725,103275,172125,344250,2000
29420,26775,49725,84150,344250,2000
29460,34425,57375,84150,344250,2000
29500,19125,42075,72675,344250,2000
29540,42075,72675,103275,344250,2000
29620,34425,65025,103275,344250,2000
29660,19125,42075,84150,344250,2000
29700,19125,42075,84150,344250,2000
29740,19125,42075,84150,344250,2000
29780,19125,42075,72675,344250,2000
29820,42075,65025,103275,344250,2000
29860,19125,42075,72675,344250,2000
29900,19125,49725,84150,344250,2000
29940,26775,57375,103275,344250,2000
29980,26775,49725,72675,344250,2000
30020,26775,49725,84150,344250,2000
30060,19125,42075,72675,344250,2000
30140,34425,65025,103275,344250,2000
30220,26775,49725,84150,344250,2000
30260,34425,57375,103275,344250,2000
30280,26775,57375,84150,344250,2000
30300,26775,57375,84150,344250,2000
30340,26775,57375,84150,344250,2000
30380,26775,49725,72675,344250,2000
30420,34425,57375,84150,344250,2000
30460,34425,65025,103275,344250,2000
30580,34425,57375,84150,344250,2000
30620,26775,57375,84150,344250,2000
30660,34425,57375,103275,344250,2000
30700,34425,65025,103275,344250,2000
30780,34425,57375,103275,344250,2000
30820,26775,49725,84150,344250,2000
30860,34425,57375,103275,344250,2000
30880,19125,34425,65025,344250,2000
30900,34425,57375,84150,344250,2000
30940,19125,34425,65025,344250,2000
30980,26775,49725,84150,344250,2000
31020,34425,57375,103275,344250,2000
31060,72675,103275,172125,344250,2000
31084,34425,65025,133875,344250,2000
31140,34425,65025,103275,344250,2000
31180,26775,49725,84150,344250,2000
31220,26775,49725,84150,344250,2000
31260,26775,49725,84150,344250,2000
31300,19125,42075,72675,344250,2000
31340,34425,57375,103275,344250,2000
31380,19125,49725,84150,344250,2000
31420,26775,57375,103275,344250,2000
31460,26775,57375,84150,344250,2000
31500,34425,57375,84150,344250,2000
31540,42075,72675,103275,344250,2000
31580,26775,49725,84150,344250,2000
31620,19125,42075,84150,344250,2000
31660,26775,49725,84150,344250,2000
31680,26775,49725,72675,344250,2000
31700,49725,84150,133875,344250,2000
31740,26775,49725,84150,344250,2000
31820,34425,65025,103275,344250,2000
31860,34425,65025,103275,344250,2000
31900,34425,57375,103275,344250,2000
31930,26775,49725,84150,344250,2000
31940,26775,49725,84150,344250,2000
31980,26775,57375,84150,344250,2000
32000,26775,49725,84150,344250,2000
32020,34425,57375,84150,344250,2000
32100,26775,57375,84150,344250,2000
32140,26775,57375,84150,344250,2000
32180,26775,49725,84150,344250,2000
32220,26775,49725,84150,344250,2000
32260,34425,57375,84150,344250,2000
32280,19125,42075,84150,344250,2000
32300,26775,49725,72675,344250,2000
32340,26775,49725,84150,344250,2000
32380,26775,57375,84150,344250,2000
32420,7650,19125,42075,344250,2000
32460,19125,49725,84150,344250,2000
32500,19125,42075,84150,344250,2000
32540,19125,42075,72675,344250,2000
32580,19125,34425,65025,344250,2000
32620,19125,34425,65025,344250,2000
32660,19125,49725,84150,344250,2000
32700,34425,65025,84150,344250,2000
32740,26775,49725,84150,344250,2000
32780,26775,57375,103275,344250,2000
32820,34425,57375,103275,344250,2000
32860,34425,57375,84150,344250,2000
32900,26775,57375,84150,344250,2000
32940,19125,42075,84150,344250,2000
32980,34425,57375,84150,344250,2000
33020,26775,49725,84150,344250,2000
33060,19125,42075,65025,344250,2000
33124,26775,57375,103275,344250,2000
33140,34425,65025,103275,344250,2000
33180,7650,26775,57375,344250,2000
33220,34425,72675,133875,344250,2000
33260,34425,57375,103275,344250,2000
33300,26775,49725,84150,344250,2000
33340,34425,72675,103275,344250,2000
33420,26775,49725,84150,344250,2000
33460,49725,84150,133875,344250,2000
33500,26775,49725,84150,344250,2000
33540,26775,49725,84150,344250,2000
33580,26775,49725,84150,344250,2000
33620,26775,49725,72675,344250,2000
33660,26775,49725,84150,344250,2000
33700,34425,65025,103275,344250,2000
33740,19125,49725,84150,344250,2000
33780,42075,84150,133875,344250,2000
33860,26775,57375,103275,344250,2000
33874,49725,103275,133875,344250,2000
33940,26775,49725,84150,344250,2000
33980,34425,57375,103275,344250,2000
34020,19125,42075,84150,344250,2000
34060,19125,42075,84150,344250,2000
34100,26775,49725,84150,344250,2000
34140,26775,49725,84150,344250,2000
34180,26775,57375,84150,344250,2000
34220,19125,42075,72675,344250,2000
34260,26775,42075,72675,344250,2000
34300,34425,49725,84150,344250,2000
34340,26775,49725,84150,344250,2000
34380,26775,49725,84150,344250,2000
34420,26775,49725,84150,344250,2000
34460,19125,42075,72675,344250,2000
34500,26775,49725,84150,344250,2000
34540,34425,57375,84150,344250,2000
34580,34425,65025,103275,344250,2000
34620,26775,49725,103275,344250,2000
34660,19125,42075,84150,344250,2000
34700,34425,65025,103275,344250,2000
34740,34425,57375,103275,344250,2000
34780,19125,42075,72675,344250,2000
34820,34425,57375,84150,344250,2000
34860,19125,42075,84150,344250,2000
34900,42075,84150,133875,344250,2000
34940,42075,72675,133875,344250,2000
34980,34425,65025,103275,344250,2000
35004,57375,103275,172125,344250,2000
35020,19125,34425,65025,344250,2000
35060,19125,42075,72675,344250,2000
35084,49725,103275,172125,344250,2000
35100,26775,57375,84150,344250,2000
35140,26775,49725,84150,344250,2000
35220,34425,57375,103275,344250,2000
35260,26775,49725,84150,344250,2000
35300,34425,72675,133875,344250,2000
35380,26775,57375,103275,344250,2000
35420,34425,57375,84150,344250,2000
35440,26775,49725,84150,344250,2000
35460,19125,42075,65025,344250,2000
35500,34425,65025,103275,344250,2000
35580,34425,57375,103275,344250,2000
35614,34425,72675,133875,344250,2000
35660,26775,57375,103275,344250,2000
35700,26775,42075,84150,344250,2000
35740,26775,57375,84150,344250,2000
35820,26775,57375,84150,344250,2000
35840,34425,65025,103275,344250,2000
35860,34425,57375,84150,344250,2000
35900,26775,49725,84150,344250,2000
35940,34425,65025,103275,344250,2000
35980,42075,84150,133875,344250,2000
36020,42075,72675,103275,344250,2000
36084,49725,84150,133875,344250,2000
36100,26775,49725,84150,344250,2000
36140,34425,65025,103275,344250,2000
36220,26775,49725,84150,344250,2000
36260,42075,72675,103275,344250,2000
36300,26775,49725,84150,344250,2000
36340,26775,49725,84150,344250,2000
36380,26775,49725,84150,344250,2000
36420,26775,57375,103275,344250,2000
36460,26775,49725,84150,344250,2000
36500,42075,72675,103275,344250,2000
36540,42075,65025,103275,344250,2000
36580,26775,49725,84150,344250,2000
36620,26775,49725,84150,344250,2000
36660,7650,34425,65025,344250,2000
36700,19125,42075,84150,344250,2000
36740,34425,65025,103275,344250,2000
36780,42075,65025,103275,344250,2000
36820,34425,57375,84150,344250,2000
36830,26775,49725,72675,344250,2000
36840,34425,57375,84150,344250,2000
36860,34425,65025,103275,344250,2000
36900,26775,49725,84150,344250,2000
36940,42075,72675,103275,344250,2000
36980,26775,57375,84150,344250,2000
37020,34425,65025,103275,344250,2000
37060,19125,42075,84150,344250,2000
37080,26775,57375,103275,344250,2000
37100,49725,84150,133875,344250,2000
37120,26775,49725,84150,344250,2000
37140,26775,49725,84150,344250,2000
37220,26775,57375,84150,344250,2000
37260,19125,42075,72675,344250,2000
37300,26775,49725,84150,344250,2000
37340,34425,65025,103275,344250,2000
37420,26775,49725,84150,344250,2000
37460,26775,57375,84150,344250,2000
37500,26775,49725,72675,344250,2000
37540,26775,42075,72675,344250,2000
37580,26775,49725,84150,344250,2000
37620,26775,49725,84150,344250,2000
37660,26775,49725,72675,344250,2000
37740,26775,49725,84150,344250,2000
37780,19125,34425,65025,344250,2000
37800,34425,65025,103275,344250,2000
37860,34425,57375,103275,344250,2000
37900,34425,65025,103275,344250,2000
37940,34425,57375,84150,344250,2000
37964,26775,57375,103275,344250,2000
38060,42075,65025,103275,344250,2000
38100,26775,49725,84150,344250,2000
38180,34425,57375,84150,344250,2000
38220,26775,49725,84150,344250,2000
38240,34425,65025,103275,344250,2000
38260,19125,42075,84150,344250,2000
38300,26775,57375,103275,344250,2000
38340,26775,57375,103275,344250,2000
38380,26775,49725,84150,344250,2000
38420,26775,57375,84150,344250,2000
38460,26775,57375,84150,344250,2000
38500,34425,65025,103275,344250,2000
38540,26775,57375,84150,344250,2000
38580,19125,42075,72675,344250,2000
38620,26775,49725,84150,344250,2000
38660,7650,19125,34425,344250,2000
38700,34425,65025,103275,344250,2000
38740,19125,42075,72675,344250,2000
38780,19125,42075,72675,344250,2000
38820,26775,57375,84150,344250,2000
38840,42075,65025,103275,344250,2000
38860,34425,65025,103275,344250,2000
38900,42075,72675,103275,344250,2000
38920,26775,49725,84150,344250,2000
38940,34425,57375,103275,344250,2000
39020,19125,42075,72675,344250,2000
39060,26775,49725,84150,344250,2000
39140,26775,49725,84150,344250,2000
39220,26775,49725,84150,344250,2000
39260,26775,49725,84150,344250,2000
39300,34425,65025,103275,344250,2000
39340,42075,72675,103275,344250,2000
39380,26775,49725,84150,344250,2000
39420,19125,42075,84150,344250,2000
39460,34425,57375,84150,344250,2000
39500,26775,49725,84150,344250,2000
39540,42075,72675,103275,344250,2000
39580,42075,84150,133875,344250,2000
39660,34425,57375,84150,344250,2000
39700,7650,34425,57375,344250,2000
39740,34425,65025,103275,344250,2000
39780,26775,49725,84150,344250,2000
39820,26775,49725,84150,344250,2000
39860,42075,72675,103275,344250,2000
39900,42075,72675,103275,344250,2000
39940,26775,49725,84150,344250,2000
39980,26775,49725,84150,344250,2000
40060,42075,72675,103275,344250,2000
40080,19125,49725,84150,344250,2000
40100,7650,26775,49725,344250,2000
40140,34425,65025,103275,344250,2000
40180,26775,49725,84150,344250,2000
40220,34425,57375,103275,344250,2000
40260,19125,42075,72675,344250,2000
40300,42075,72675,103275,344250,2000
40340,42075,72675,103275,344250,2000
40380,34425,65025,103275,344250,2000
40420,34425,65025,103275,344250,2000
40460,19125,42075,72675,344250,2000
40484,49725,84150,133875,344250,2000
40540,42075,72675,103275,344250,2000
40580,26775,49725,84150,344250,2000
40620,19125,42075,84150,344250,2000
40660,26775,57375,84150,344250,2000
40700,26775,49725,84150,344250,2000
40740,19125,42075,72675,344250,2000
40760,26775,49725,84150,344250,2000
40780,26775,49725,84150,344250,2000
40820,19125,42075,84150,344250,2000
40860,34425,57375,84150,344250,2000
40900,42075,72675,133875,344250,2000
40940,19125,42075,84150,344250,2000
40980,34425,57375,103275,344250,2000
41060,34425,65025,103275,344250,2000
41100,34425,57375,84150,344250,2000
41140,26775,49725,84150,344250,2000
41180,34425,65025,103275,344250,2000
41220,34425,65025,103275,344250,2000
41260,34425,57375,84150,344250,2000
41400,26775,49725,84150,344250,2000
41420,34425,65025,103275,344250,2000
41460,34425,57375,84150,344250,2000
41500,42075,72675,133875,344250,2000
41540,34425,57375,103275,344250,2000
41620,42075,72675,133875,344250,2000
41660,26775,49725,84150,344250,2000
